ID,Timestamp,data_creation_method,vectorization_model,do_resample,n_neighbours,do_outlier_filtering,contamination,n_neighbours_lof,classifier,classifier_hyperparams,Training_Directory,Evaluation_Directory,Fraction of data after outlier filtering,Fraction of data classified after outlier filtering,Accuracy,Precision,Recall,F1_Score,Number of classes,Top-N,n_tokens,Stemming,Lemmitize,Clean code,Remove stop words,Class sizes:,#codePoints:,Mean nb density,Mean nb entropy,n_LoC,n_LoC_mean,n_LoC_median,n_LoC_std,Mapped files,do_merge_training_data
11,2025-04-30 16:06:25.863704,"['paragraphs', 'sentences']",openai-embedding,False,0,False,0,0,sqrt_min_class-NN,"{'n_neighbors': 'sqrt_min_class', 'threshold': 0.01, 'weights': 'uniform'}",./data/rtems/descriptions/level 0,./data/rtems/code,1.0,1.0,0.8540772532188842,0.7025608939227864,0.7810656543319082,0.7209442555495187,24,1,15443,True,True,True,True,"{'barrier': 12, 'cache': 38, 'clock': 60, 'config': 101, 'dual-ported-memory': 13, 'event': 6, 'fatal-error': 18, 'initialization': 5, 'interrupt': 118, 'io': 21, 'kernel-character-io': 17, 'message': 24, 'multiprocessing': 18, 'object-services': 40, 'partition': 12, 'rate-monotonic': 25, 'region': 22, 'regulator': 15, 'scheduling-concepts': 30, 'semaphore': 16, 'signal': 6, 'task': 46, 'timer': 24, 'user-extensions': 9}",233,0.837029392526149,0.5117076024669973,5402,23.184549356223176,20.0,20.83381125197965,False,False
12,2025-04-30 16:06:26.451979,"['paragraphs', 'sentences']",openai-embedding,False,0,False,0,0,sqrt_min_class-NN,"{'n_neighbors': 'sqrt_min_class', 'threshold': 0.01, 'weights': 'uniform'}",./data/rtems/descriptions/level 0,./data/rtems/code,1.0,1.0,0.8323353293413174,0.6477561703125614,0.6976673062387349,0.6497686758559529,24,1,15443,True,True,True,True,"{'barrier': 12, 'cache': 38, 'clock': 60, 'config': 101, 'dual-ported-memory': 13, 'event': 6, 'fatal-error': 18, 'initialization': 5, 'interrupt': 118, 'io': 21, 'kernel-character-io': 17, 'message': 24, 'multiprocessing': 18, 'object-services': 40, 'partition': 12, 'rate-monotonic': 25, 'region': 22, 'regulator': 15, 'scheduling-concepts': 30, 'semaphore': 16, 'signal': 6, 'task': 46, 'timer': 24, 'user-extensions': 9}",167,0.837029392526149,0.5117076024669973,9996,59.8562874251497,35.0,77.02262814507642,True,False
13,2025-04-30 16:07:38.163133,"['paragraphs', 'sentences']",openai-embedding,False,0,False,0,0,sqrt_min_class-NN,"{'n_neighbors': 'sqrt_min_class', 'threshold': 0.01, 'weights': 'uniform'}",./data/rtems/descriptions/level 1,./data/rtems/code,1.0,1.0,0.7811158798283262,0.6809290063712885,0.66432438472465,0.6414053118014367,24,1,60022,True,True,True,True,"{'barrier': 48, 'cache': 38, 'clock': 107, 'config': 101, 'dual-ported-memory': 22, 'event': 52, 'fatal-error': 202, 'initialization': 27, 'interrupt': 164, 'io': 83, 'kernel-character-io': 17, 'message': 74, 'multiprocessing': 213, 'object-services': 62, 'partition': 32, 'rate-monotonic': 212, 'region': 65, 'regulator': 65, 'scheduling-concepts': 180, 'semaphore': 113, 'signal': 70, 'task': 266, 'timer': 50, 'user-extensions': 174}",233,0.8339352416842095,1.196551272199651,5402,23.184549356223176,20.0,20.83381125197965,False,False
14,2025-04-30 16:07:38.726801,"['paragraphs', 'sentences']",openai-embedding,False,0,False,0,0,sqrt_min_class-NN,"{'n_neighbors': 'sqrt_min_class', 'threshold': 0.01, 'weights': 'uniform'}",./data/rtems/descriptions/level 1,./data/rtems/code,1.0,1.0,0.7784431137724551,0.6840243090243091,0.638076368076368,0.6236031865169521,24,1,60022,True,True,True,True,"{'barrier': 48, 'cache': 38, 'clock': 107, 'config': 101, 'dual-ported-memory': 22, 'event': 52, 'fatal-error': 202, 'initialization': 27, 'interrupt': 164, 'io': 83, 'kernel-character-io': 17, 'message': 74, 'multiprocessing': 213, 'object-services': 62, 'partition': 32, 'rate-monotonic': 212, 'region': 65, 'regulator': 65, 'scheduling-concepts': 180, 'semaphore': 113, 'signal': 70, 'task': 266, 'timer': 50, 'user-extensions': 174}",167,0.8339352416842095,1.196551272199651,9996,59.8562874251497,35.0,77.02262814507642,True,False
15,2025-04-30 16:08:59.636514,"['paragraphs', 'sentences']",openai-embedding,False,0,False,0,0,sqrt_min_class-NN,"{'n_neighbors': 'sqrt_min_class', 'threshold': 0.01, 'weights': 'uniform'}",./data/rtems/descriptions/level 2,./data/rtems/code,1.0,1.0,0.8025751072961373,0.7332720920126935,0.6773602051134118,0.6895338339941282,24,1,78486,True,True,True,True,"{'barrier': 48, 'cache': 38, 'clock': 142, 'config': 101, 'dual-ported-memory': 41, 'event': 80, 'fatal-error': 203, 'initialization': 167, 'interrupt': 245, 'io': 93, 'kernel-character-io': 17, 'message': 116, 'multiprocessing': 216, 'object-services': 80, 'partition': 58, 'rate-monotonic': 270, 'region': 116, 'regulator': 87, 'scheduling-concepts': 180, 'semaphore': 152, 'signal': 107, 'task': 352, 'timer': 83, 'user-extensions': 174}",233,0.8405627380783464,1.1291994150202485,5402,23.184549356223176,20.0,20.83381125197965,False,False
16,2025-04-30 16:09:00.214368,"['paragraphs', 'sentences']",openai-embedding,False,0,False,0,0,sqrt_min_class-NN,"{'n_neighbors': 'sqrt_min_class', 'threshold': 0.01, 'weights': 'uniform'}",./data/rtems/descriptions/level 2,./data/rtems/code,1.0,1.0,0.8023952095808383,0.6718426501035196,0.596213834474704,0.621413309005881,24,1,78486,True,True,True,True,"{'barrier': 48, 'cache': 38, 'clock': 142, 'config': 101, 'dual-ported-memory': 41, 'event': 80, 'fatal-error': 203, 'initialization': 167, 'interrupt': 245, 'io': 93, 'kernel-character-io': 17, 'message': 116, 'multiprocessing': 216, 'object-services': 80, 'partition': 58, 'rate-monotonic': 270, 'region': 116, 'regulator': 87, 'scheduling-concepts': 180, 'semaphore': 152, 'signal': 107, 'task': 352, 'timer': 83, 'user-extensions': 174}",167,0.8405627380783464,1.1291994150202485,9996,59.8562874251497,35.0,77.02262814507642,True,False
17,2025-04-30 16:11:34.116296,"['paragraphs', 'sentences']",openai-embedding,False,0,False,0,0,sqrt_min_class-NN,"{'n_neighbors': 'sqrt_min_class', 'threshold': 0.01, 'weights': 'uniform'}",./data/rtems/descriptions/level 3,./data/rtems/code,1.0,1.0,0.8068669527896996,0.7765496126680338,0.7086547473853976,0.7274366630286612,24,1,148832,True,True,True,True,"{'barrier': 142, 'cache': 108, 'clock': 301, 'config': 226, 'dual-ported-memory': 109, 'event': 161, 'fatal-error': 241, 'initialization': 174, 'interrupt': 746, 'io': 161, 'kernel-character-io': 47, 'message': 349, 'multiprocessing': 225, 'object-services': 177, 'partition': 197, 'rate-monotonic': 381, 'region': 295, 'regulator': 195, 'scheduling-concepts': 260, 'semaphore': 412, 'signal': 149, 'task': 787, 'timer': 186, 'user-extensions': 229}",233,0.8361646533018618,1.5291935751986798,5402,23.184549356223176,20.0,20.83381125197965,False,False
18,2025-04-30 16:11:34.793894,"['paragraphs', 'sentences']",openai-embedding,False,0,False,0,0,sqrt_min_class-NN,"{'n_neighbors': 'sqrt_min_class', 'threshold': 0.01, 'weights': 'uniform'}",./data/rtems/descriptions/level 3,./data/rtems/code,1.0,1.0,0.844311377245509,0.7688579067990833,0.7262301587301587,0.7400374672689252,24,1,148832,True,True,True,True,"{'barrier': 142, 'cache': 108, 'clock': 301, 'config': 226, 'dual-ported-memory': 109, 'event': 161, 'fatal-error': 241, 'initialization': 174, 'interrupt': 746, 'io': 161, 'kernel-character-io': 47, 'message': 349, 'multiprocessing': 225, 'object-services': 177, 'partition': 197, 'rate-monotonic': 381, 'region': 295, 'regulator': 195, 'scheduling-concepts': 260, 'semaphore': 412, 'signal': 149, 'task': 787, 'timer': 186, 'user-extensions': 229}",167,0.8361646533018618,1.5291935751986798,9996,59.8562874251497,35.0,77.02262814507642,True,False
19,2025-04-30 16:15:26.908418,"['paragraphs', 'sentences']",openai-embedding,False,0,False,0,0,sqrt_min_class-NN,"{'n_neighbors': 'sqrt_min_class', 'threshold': 0.01, 'weights': 'uniform'}",./data/teammates/descriptions/level 1,./data/teammates/code,1.0,1.0,0.21889797675419717,0.3552250742025673,0.23172276064799435,0.20445770838610342,6,1,7377,True,True,True,True,"{'client': 8, 'common': 16, 'e2e': 10, 'logic': 39, 'storage': 32, 'ui': 94}",4646,0.7725210968022799,1.443374471515887,33006,7.1041756349547995,2.0,13.735166802876398,False,False
20,2025-04-30 16:15:28.740318,"['paragraphs', 'sentences']",openai-embedding,False,0,False,0,0,sqrt_min_class-NN,"{'n_neighbors': 'sqrt_min_class', 'threshold': 0.01, 'weights': 'uniform'}",./data/teammates/descriptions/level 1,./data/teammates/code,1.0,1.0,0.5058651026392962,0.5789958539179058,0.5046907853942589,0.49406886148217044,6,1,7377,True,True,True,True,"{'client': 8, 'common': 16, 'e2e': 10, 'logic': 39, 'storage': 32, 'ui': 94}",682,0.7725210968022799,1.443374471515887,92433,135.53225806451613,72.5,183.71873969790312,True,False
